1685484954.705739,0
1685484954.825629,8
1685484954.928368,8
1685484955.037607,8
1685484955.141646,7
1685484955.244848,11
1685484955.354301,9
1685484955.456699,10
1685484955.559773,9
1685484955.663193,8
1685484955.765598,8
1685484955.868856,14
1685484955.972261,15
1685484956.075803,18
1685484956.178867,18
1685484956.281711,27
1685484956.384338,28
1685484956.487069,27
1685484956.591784,25
1685484956.694324,25
1685484956.805949,25
1685484956.909086,28
1685484957.013213,28
1685484957.118835,22
1685484957.223471,18
1685484957.327705,14
1685484957.430304,9
1685484957.534135,6
1685484957.638877,6
1685484957.744540,6
1685484957.847678,5
1685484957.951010,5
1685484958.054067,5
1685484958.159701,5
1685484958.265173,5
1685484958.367990,5
1685484958.473686,6
1685484958.576921,6
1685484958.680227,6
1685484958.783005,6
1685484958.887708,5
1685484958.992431,6
1685484959.097270,5
1685484959.200896,6
1685484959.303464,6
1685484959.405812,6
1685484959.508915,7
1685484959.615002,6
1685484959.720303,5
1685484959.822753,5
1685484959.927323,6
1685484960.030113,6
1685484960.133412,6
1685484960.238235,6
1685484960.341348,6
1685484960.444089,6
1685484960.551217,5
1685484960.657081,5
1685484960.759671,5
1685484960.872507,5
1685484960.975098,5
1685484961.078555,6
1685484961.183631,6
1685484961.286234,6
1685484961.388520,5
1685484961.491585,6
1685484961.603093,7
1685484961.707037,5
1685484961.811120,6
1685484961.917308,6
1685484962.025939,6
1685484962.131794,5
1685484962.239600,5
1685484962.341819,4
1685484962.461111,5
1685484962.567230,7
1685484962.671225,11
1685484962.773992,15
1685484962.876595,19
1685484962.978997,20
1685484963.082256,20
1685484963.185365,21
1685484963.288133,23
1685484963.393374,23
1685484963.497511,22
1685484963.600277,23
1685484963.703402,23
1685484963.805618,21
1685484963.908045,15
1685484964.010321,8
1685484964.115104,8
1685484964.218232,6
1685484964.323949,6
1685484964.429708,6
1685484964.533567,5
1685484964.637020,7
1685484964.740017,4
1685484964.842860,2
1685484964.946601,2
1685484965.050367,3
1685484965.155860,4
1685484965.258916,5
1685484965.361520,8
1685484965.463897,8
1685484965.566670,8
1685484965.673116,10
1685484965.778844,9
1685484965.883055,9
1685484965.986021,9
1685484966.089820,9
1685484966.196638,9
1685484966.299898,9
1685484966.403197,10
1685484966.509603,10
1685484966.612348,8
1685484966.718842,9
1685484966.821353,9
1685484966.933335,9
1685484967.040980,9
1685484967.149924,8
1685484967.252322,8
1685484967.354820,8
1685484967.457267,8
1685484967.560977,8
1685484967.663300,8
1685484967.782444,7
1685484967.886407,8
1685484967.991089,8
1685484968.096610,7
1685484968.202466,8
1685484968.306455,7
1685484968.408670,8
1685484968.512969,8
1685484968.615436,9
1685484968.720162,8
1685484968.828774,8
1685484968.931287,8
1685484969.047202,8
1685484969.154578,9
1685484969.257226,15
1685484969.359411,16
1685484969.461999,19
1685484969.566016,20
1685484969.668554,24
1685484969.771079,23
1685484969.876258,26
1685484969.987281,27
1685484970.091134,28
1685484970.194322,28
1685484970.300562,27
1685484970.409763,28
1685484970.513834,25
1685484970.616800,23
1685484970.719924,22
1685484970.825223,16
1685484970.929196,10
1685484971.035233,10
1685484971.141300,9
1685484971.244781,9
1685484971.347346,8
1685484971.452982,10
1685484971.558016,8
1685484971.660738,9
1685484971.765945,7
1685484971.874805,8
1685484971.977166,8
1685484972.080515,8
1685484972.184793,8
1685484972.287993,8
1685484972.390541,8
1685484972.494906,10
1685484972.597469,7
1685484972.699646,8
1685484972.802483,8
1685484972.907611,8
1685484973.009881,9
1685484973.113104,9
1685484973.217915,9
1685484973.321413,10
1685484973.427853,10
1685484973.533800,10
1685484973.636328,9
1685484973.739942,8
1685484973.844199,9
1685484973.946904,10
1685484974.052517,10
1685484974.158472,8
1685484974.265278,8
1685484974.370762,8
1685484974.479030,9
1685484974.585074,8
1685484974.688729,9
1685484974.794017,8
1685484974.912981,8
1685484975.016569,5
1685484975.120124,2
1685484975.225662,3
1685484975.328361,3
1685484975.433062,5
1685484975.535239,6
1685484975.637787,8
1685484975.740147,9
1685484975.844175,10
1685484975.947473,11
1685484976.056775,11
1685484976.161272,17
1685484976.268037,17
1685484976.371368,20
1685484976.474517,20
1685484976.581399,23
1685484976.684059,26
1685484976.789745,25
1685484976.892923,28
1685484976.995770,29
1685484977.100037,30
1685484977.204377,31
1685484977.306942,31
1685484977.409528,25
1685484977.517693,20
1685484977.621473,18
1685484977.724006,13
1685484977.827213,10
1685484977.932649,7
1685484978.035060,8
1685484978.141393,7
1685484978.244741,8
1685484978.350507,7
1685484978.453158,7
1685484978.558376,8
1685484978.660965,9
1685484978.766010,8
1685484978.874039,8
1685484978.977993,10
1685484979.082811,9
1685484979.188113,10
1685484979.293568,8
1685484979.397394,8
1685484979.502181,8
1685484979.607337,9
1685484979.710486,9
1685484979.812885,9
1685484979.917534,9
1685484980.020586,8
1685484980.124856,8
1685484980.228569,8
1685484980.330896,7
1685484980.433064,9
1685484980.541502,8
1685484980.645316,8
1685484980.767443,8
1685484980.870123,9
1685484980.975008,8
1685484981.078921,9
1685484981.183051,9
1685484981.285167,10
1685484981.388622,10
1685484981.491277,8
1685484981.593849,9
1685484981.698943,9
1685484981.807911,9
1685484981.913110,8
1685484982.017133,9
1685484982.120275,8
1685484982.223422,8
1685484982.326801,7
1685484982.429710,8
1685484982.532692,8
1685484982.635389,8
1685484982.738955,8
1685484982.847653,9
1685484982.950154,9
1685484983.058549,15
1685484983.163052,15
1685484983.265190,18
1685484983.367510,21
1685484983.475795,23
1685484983.578195,26
1685484983.685167,26
1685484983.787617,27
1685484983.892865,28
1685484983.996006,29
1685484984.099661,30
1685484984.204680,30
1685484984.308480,24
1685484984.410648,21
1685484984.515453,16
1685484984.617625,11
1685484984.720838,10
1685484984.825681,9
1685484984.928576,9
1685484985.033307,8
1685484985.138581,8
1685484985.241369,8
1685484985.344117,5
1685484985.446686,2
1685484985.549921,3
1685484985.654545,3
1685484985.757472,5
1685484985.861197,6
1685484985.966464,7
1685484986.069231,9
1685484986.172485,9
1685484986.275192,10
1685484986.377707,10
1685484986.479959,10
1685484986.582562,11
1685484986.686934,10
1685484986.789975,10
1685484986.895715,9
1685484986.997803,8
1685484987.100873,9
1685484987.205698,9
1685484987.308117,9
1685484987.410402,8
1685484987.514112,9
1685484987.616502,8
1685484987.726014,8
1685484987.828197,8
1685484987.931513,8
1685484988.034205,8
1685484988.140873,8
1685484988.252589,8
1685484988.357401,8
1685484988.460532,8
1685484988.565267,8
1685484988.667454,9
1685484988.775609,8
1685484988.880703,9
1685484988.983633,8
1685484989.087044,9
1685484989.195161,9
1685484989.298048,8
1685484989.400711,9
1685484989.505971,8
1685484989.608643,8
1685484989.711472,9
1685484989.816766,15
1685484989.921468,16
1685484990.025220,18
1685484990.128497,18
1685484990.235380,23
1685484990.338378,24
1685484990.454841,26
1685484990.561861,28
1685484990.664533,29
1685484990.768267,30
1685484990.870635,29
1685484990.973658,29
1685484991.076648,23
1685484991.179769,21
1685484991.284803,20
1685484991.390849,13
1685484991.493352,11
1685484991.599568,8
1685484991.702172,8
1685484991.806538,8
1685484991.911451,8
1685484992.013543,8
1685484992.118381,8
1685484992.222918,8
1685484992.329205,7
1685484992.431869,8
1685484992.536278,7
1685484992.640689,7
1685484992.747351,8
1685484992.854366,8
1685484992.956745,8
1685484993.060624,8
1685484993.163832,8
1685484993.269416,7
1685484993.372543,7
1685484993.475451,8
1685484993.580585,7
1685484993.682861,8
1685484993.785009,8
1685484993.891747,7
1685484993.996685,7
1685484994.103556,7
1685484994.206405,8
1685484994.310246,8
1685484994.412945,8
1685484994.520040,8
1685484994.622222,8
1685484994.724763,8
1685484994.833807,8
1685484994.985600,9
1685484995.091254,7
1685484995.193996,8
1685484995.296787,8
1685484995.399258,7
1685484995.506446,8
1685484995.608410,7
1685484995.711158,2
1685484995.814174,3
1685484995.916866,2
1685484996.019089,3
1685484996.126640,5
1685484996.229308,6
1685484996.331650,7
1685484996.434222,9
1685484996.537634,10
1685484996.640486,16
1685484996.742940,17
1685484996.845224,18
1685484996.948729,20
1685484997.050953,23
1685484997.161462,25
1685484997.265074,24
1685484997.375248,27
1685484997.477767,28
1685484997.585521,29
1685484997.687777,29
1685484997.790277,30
1685484997.893215,29
1685484997.995487,24
1685484998.102484,23
1685484998.205526,19
1685484998.308445,13
1685484998.412625,11
1685484998.516986,10
1685484998.621132,8
1685484998.733888,8
1685484998.837875,9
1685484998.941963,7
1685484999.048508,8
1685484999.152408,7
1685484999.255507,9
1685484999.358610,10
1685484999.468014,9
1685484999.571408,7
1685484999.675311,7
1685484999.778609,8
1685484999.881377,8
1685484999.985958,8
1685485000.092579,9
1685485000.200663,9
1685485000.303676,7
1685485000.407598,8
1685485000.518654,9
1685485000.621432,9
1685485000.723709,9
1685485000.826841,9
1685485000.934221,9
1685485001.037756,9
1685485001.142648,9
1685485001.245330,10
1685485001.348576,9
1685485001.454334,10
1685485001.557813,9
1685485001.663873,9
1685485001.766792,10
1685485001.872010,8
1685485001.975863,9
1685485002.079769,9
1685485002.185073,8
1685485002.287462,9
1685485002.389877,8
1685485002.494792,8
1685485002.599835,8
1685485002.705398,8
1685485002.810884,8
1685485002.921742,9
1685485003.024515,8
1685485003.127563,8
1685485003.238186,8
1685485003.340775,7
1685485003.443980,9
1685485003.546533,15
1685485003.649045,14
1685485003.757142,19
1685485003.859672,20
1685485003.966570,24
1685485004.072094,25
1685485004.175717,25
1685485004.279115,27
1685485004.381648,29
1685485004.485023,27
1685485004.588526,28
1685485004.696505,28
1685485004.802393,24
1685485004.905032,21
1685485005.010201,21
1685485005.113216,14
1685485005.216173,9
1685485005.322502,10
1685485005.425673,9
1685485005.531443,7
1685485005.635457,7
1685485005.740681,7
1685485005.844086,8
1685485005.953424,4
1685485006.055984,2
1685485006.160522,3
1685485006.264412,3
1685485006.370265,6
1685485006.472549,8
1685485006.575674,9
1685485006.678872,9
1685485006.790446,10
1685485006.893274,10
1685485006.995528,10
1685485007.102047,10
1685485007.208052,10
1685485007.311892,10
1685485007.416240,10
1685485007.519178,10
1685485007.622917,10
1685485007.729868,9
1685485007.832919,8
1685485007.935832,9
1685485008.037806,7
1685485008.141023,8
1685485008.244218,8
1685485008.346832,8
1685485008.450894,7
1685485008.553655,8
1685485008.655890,8
1685485008.758552,8
1685485008.861170,7
1685485008.964000,8
1685485009.068791,8
1685485009.172382,8
1685485009.277941,7
1685485009.381610,7
1685485009.484683,8
1685485009.590955,7
1685485009.695021,8
1685485009.800932,8
1685485009.908975,7
1685485010.011899,7
1685485010.115211,9
1685485010.218036,8
1685485010.321341,9
1685485010.427195,15
1685485010.531248,16
1685485010.634090,18
1685485010.737362,22
1685485010.842906,24
1685485010.947460,24
1685485011.054187,25
1685485011.169488,27
1685485011.272838,27
1685485011.375819,27
1685485011.478614,27
1685485011.582190,28
1685485011.696139,23
1685485011.800004,24
1685485011.902478,17
1685485012.007828,11
1685485012.116264,10
1685485012.219404,9
1685485012.321601,8
1685485012.425887,9
1685485012.530556,9
1685485012.642007,8
1685485012.751770,8
1685485012.856062,7
1685485012.964460,8
1685485013.066504,8
1685485013.175193,7
1685485013.281301,8
1685485013.384559,7
1685485013.490416,7
1685485013.593237,8
1685485013.695647,9
1685485013.800957,8
1685485013.909184,7
1685485014.011889,9
1685485014.115877,8
1685485014.218706,7
1685485014.322841,8
1685485014.425290,7
1685485014.527427,8
1685485014.629481,7
1685485014.731539,9
1685485014.838090,7
1685485014.944203,8
1685485015.047442,7
1685485015.156521,8
1685485015.258726,7
1685485015.361103,8
1685485015.468617,8
1685485015.571237,8
1685485015.676715,7
1685485015.779045,7
1685485015.888244,7
1685485015.992708,8
1685485016.095349,8
1685485016.201241,7
1685485016.305115,2
1685485016.412801,1
1685485016.516096,2
1685485016.624408,2
1685485016.729624,4
1685485016.834831,5
1685485016.936888,5
1685485017.058680,7
1685485017.162796,13
1685485017.267204,17
1685485017.370382,18
1685485017.473603,20
1685485017.577901,21
1685485017.681638,20
1685485017.784726,23
1685485017.887565,24
1685485017.996822,24
1685485018.100223,24
1685485018.204493,24
1685485018.307325,25
1685485018.409495,24
1685485018.514964,22
1685485018.618882,16
1685485018.723326,12
1685485018.828018,11
1685485018.930877,10
1685485019.033070,8
1685485019.139332,8
1685485019.246071,8
1685485019.348521,8
1685485019.451148,7
1685485019.559711,6
1685485019.663357,7
1685485019.767978,7
1685485019.871030,7
1685485019.979142,7
1685485020.086087,8
1685485020.189062,7
1685485020.295000,8
1685485020.402266,7
1685485020.506344,8
1685485020.609607,7
1685485020.717925,6
1685485020.821007,7
1685485020.924306,6
1685485021.026908,7
1685485021.130538,5
1685485021.233840,7
1685485021.337389,7
1685485021.442575,7
1685485021.545185,7
1685485021.648508,7
1685485021.751617,6
1685485021.854188,6
1685485021.956335,8
1685485022.061455,7
1685485022.170850,7
1685485022.273418,8
1685485022.375404,7
1685485022.477638,7
1685485022.579715,7
1685485022.682104,7
1685485022.784173,7
1685485022.886071,7
1685485022.988207,8
1685485023.091538,7
1685485023.194932,7
1685485023.298023,7
1685485023.401208,7
1685485023.503884,7
1685485023.606801,6
1685485023.709051,7
1685485023.815930,7
1685485023.918944,7
1685485024.027414,13
1685485024.133926,14
1685485024.236346,18
1685485024.339116,19
1685485024.445775,22
1685485024.549234,24
1685485024.652197,23
1685485024.757072,24
1685485024.862880,24
1685485024.966226,26
1685485025.074288,26
1685485025.177512,26
1685485025.279970,24
1685485025.387919,21
1685485025.491487,17
1685485025.594402,11
1685485025.700642,8
1685485025.804183,8
1685485025.909261,7
1685485026.015676,7
1685485026.118983,6
1685485026.223025,8
1685485026.326491,7
1685485026.429515,7
1685485026.532173,4
1685485026.636122,2
1685485026.738924,2
1685485026.844251,2
1685485026.948953,3
1685485027.053650,5
1685485027.168877,4
1685485027.280140,4
1685485027.384734,4
1685485027.489693,4
1685485027.595459,6
1685485027.700758,5
1685485027.817266,5
