1685333290.565993,0
1685333290.677659,13
1685333290.780553,20
1685333290.884406,26
1685333290.988085,33
1685333291.090233,39
1685333291.194810,47
1685333291.297844,53
1685333291.400074,59
1685333291.505090,65
1685333291.607459,74
1685333291.710348,81
1685333291.812637,86
1685333291.916932,93
1685333292.019188,99
1685333292.121762,100
1685333292.223948,100
1685333292.326791,100
1685333292.429164,100
1685333292.531481,100
1685333292.633697,100
1685333292.735891,100
1685333292.839535,100
1685333292.941778,100
1685333293.045024,100
1685333293.151533,100
1685333293.257466,100
1685333293.361971,100
1685333293.464708,100
1685333293.569840,100
1685333293.674075,100
1685333293.776202,100
1685333293.880306,100
1685333293.982999,100
1685333294.091558,100
1685333294.193806,100
1685333294.304085,100
1685333294.406427,100
1685333294.508528,100
1685333294.616311,100
1685333294.722482,100
1685333294.825908,100
1685333294.927890,100
1685333295.031405,100
1685333295.137689,100
1685333295.239867,100
1685333295.344257,100
1685333295.448696,100
1685333295.584965,100
1685333295.687791,100
1685333295.790430,100
1685333295.898960,100
1685333296.001746,100
1685333296.103911,100
1685333296.207286,100
1685333296.313137,100
1685333296.417177,99
1685333296.520400,100
1685333296.623262,100
1685333296.731483,100
1685333296.834743,100
1685333296.941329,100
1685333297.046482,100
1685333297.155676,100
1685333297.258889,100
1685333297.367444,100
1685333297.469983,100
1685333297.573897,100
1685333297.675957,96
1685333297.780932,91
1685333297.883602,92
1685333297.986194,92
1685333298.089352,92
1685333298.194367,92
1685333298.301717,92
1685333298.405979,92
1685333298.510849,92
1685333298.616906,93
1685333298.719432,92
1685333298.829485,92
1685333298.931472,91
1685333299.034297,91
1685333299.136201,91
1685333299.238038,91
1685333299.343570,92
1685333299.449986,92
1685333299.557847,92
1685333299.660443,92
1685333299.764439,92
1685333299.872000,92
1685333299.976555,91
1685333300.078601,89
1685333300.183026,90
1685333300.288158,90
1685333300.391145,90
1685333300.493019,90
1685333300.597826,90
1685333300.699679,90
1685333300.801456,90
1685333300.903458,90
1685333301.005029,90
1685333301.107317,90
1685333301.210340,90
1685333301.313702,90
1685333301.415581,90
1685333301.517890,90
1685333301.623904,90
1685333301.726673,89
1685333301.829113,89
1685333301.931081,88
1685333302.034264,89
1685333302.139505,88
1685333302.241666,88
1685333302.345099,88
1685333302.447156,87
1685333302.549287,87
1685333302.651567,86
1685333302.753748,86
1685333302.856045,88
1685333302.958280,88
1685333303.060427,88
1685333303.165047,88
1685333303.268318,88
1685333303.371637,88
1685333303.473780,88
1685333303.576415,88
1685333303.680540,89
1685333303.782774,90
1685333303.884797,90
1685333303.987152,89
1685333304.095264,88
1685333304.208045,86
1685333304.325350,86
1685333304.434857,86
1685333304.536808,87
1685333304.639079,87
1685333304.741126,87
1685333304.843401,86
1685333304.945682,86
1685333305.051566,86
1685333305.156377,85
1685333305.258665,86
1685333305.362088,86
1685333305.465265,85
1685333305.568270,84
1685333305.672028,85
1685333305.774122,85
1685333305.876280,84
1685333305.978385,83
1685333306.083095,83
1685333306.186393,83
1685333306.290762,83
1685333306.396350,83
1685333306.499153,84
1685333306.607022,84
1685333306.709745,84
1685333306.811889,84
1685333306.914771,84
1685333307.022295,84
1685333307.125569,83
1685333307.227818,83
1685333307.331599,83
1685333307.436547,83
1685333307.542539,83
1685333307.644859,83
1685333307.751663,83
1685333307.859369,82
1685333307.961226,82
1685333308.070663,82
1685333308.172611,79
1685333308.274939,79
1685333308.378059,75
1685333308.480052,75
1685333308.582026,75
1685333308.684782,75
1685333308.791187,75
1685333308.895251,75
1685333308.998768,75
1685333309.106013,75
1685333309.208256,75
1685333309.317795,74
1685333309.423188,74
1685333309.526596,74
1685333309.633809,74
1685333309.736819,74
1685333309.839369,74
1685333309.944874,73
1685333310.054719,73
1685333310.157245,73
1685333310.259629,73
1685333310.362782,73
1685333310.466968,73
1685333310.571510,73
1685333310.673678,72
1685333310.776391,72
1685333310.878396,72
1685333310.982923,72
1685333311.084955,72
1685333311.188313,72
1685333311.291933,72
1685333311.394752,72
1685333311.496873,72
1685333311.598956,72
1685333311.701111,71
1685333311.803653,71
1685333311.905516,71
1685333312.009281,71
1685333312.111001,71
1685333312.213371,70
1685333312.316572,69
1685333312.418759,68
1685333312.520618,68
1685333312.622697,68
1685333312.724462,68
1685333312.826799,68
1685333312.929521,68
1685333313.032144,68
1685333313.134382,68
1685333313.236873,68
1685333313.341497,68
1685333313.445451,69
1685333313.551120,69
1685333313.656245,69
1685333313.760848,69
1685333313.863477,70
1685333313.968499,70
1685333314.075032,70
1685333314.177528,69
1685333314.289136,69
1685333314.393759,75
1685333314.497746,75
1685333314.605563,75
1685333314.708416,75
1685333314.810725,76
1685333314.914360,76
1685333315.021710,76
1685333315.123694,76
1685333315.229514,76
1685333315.336135,76
1685333315.438895,76
1685333315.541152,76
1685333315.643322,76
1685333315.745650,76
1685333315.847686,76
1685333315.950363,76
1685333316.052176,76
1685333316.157560,76
1685333316.259920,76
1685333316.365459,76
1685333316.468073,76
1685333316.570333,76
1685333316.672725,76
1685333316.775173,77
1685333316.877043,77
1685333316.979379,77
1685333317.082864,77
1685333317.184656,77
1685333317.294717,77
1685333317.397636,78
1685333317.499825,78
1685333317.602413,78
1685333317.707536,78
1685333317.809947,78
1685333317.912044,78
1685333318.014103,78
1685333318.117791,78
1685333318.220971,78
1685333318.328214,78
1685333318.431173,78
1685333318.533115,78
1685333318.635295,79
1685333318.738338,79
1685333318.843714,80
1685333318.947272,80
1685333319.051484,80
1685333319.155146,80
1685333319.257184,80
1685333319.360747,79
1685333319.463131,80
1685333319.569483,80
1685333319.671492,79
1685333319.773512,79
1685333319.876588,79
1685333319.978956,79
1685333320.080668,79
1685333320.183448,79
1685333320.287237,79
1685333320.389917,79
1685333320.492125,78
1685333320.594370,79
1685333320.696910,79
1685333320.807427,79
1685333320.909484,79
1685333321.011590,79
1685333321.113349,78
1685333321.216688,79
1685333321.320175,79
1685333321.423306,79
1685333321.525788,79
1685333321.629890,79
1685333321.735442,80
